Path	Type	Full Address	Device Offset	Mode	Bit Offset	Bit Size	Enum	Description
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].LOW_TIME[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x102018	0x18	RW	[0]	[6]	None	
                    Sets the amount of time in VCO cycles that the clock output
                    remains Low.                  
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].PHASE_MUX[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x102048	0x48	RW	[13]	[3]	None	
                        Chooses an initial phase offset for the clock output, the
                        resolution is equal to 1/8 VCO period. Not available in
                        UltraScale PLLE3 and UltraScale+ PLLE4.                    
                        
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].HIGH_TIME[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x102048	0x48	RW	[6]	[6]	None	
                    Sets the amount of time in VCO cycles that the clock output
                    remains High.                  
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].LOW_TIME[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x102048	0x48	RW	[0]	[6]	None	
                    Sets the amount of time in VCO cycles that the clock output
                    remains Low.                  
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].PHASE_MUX_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x102050	0x50	RW	[13]	[3]	None	
                    Chooses an initial phase offset for the clock output, the
                    resolution is equal to 1/8 VCO period. Not available in
                    UltraScale PLLE3 and UltraScale+ PLLE4.                    
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].HIGH_TIME_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x102050	0x50	RW	[6]	[6]	None	
                Sets the amount of time in VCO cycles that the clock output
                remains High.                  
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].LOW_TIME_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x102050	0x50	RW	[0]	[6]	None	
                Sets the amount of time in VCO cycles that the clock output
                remains Low.                  
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].FRAC[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x102024	0x24	RW	[12]	[3]	None	
                            Fractional divide counter setting for CLKOUT0. Equivalent to
                            additional divide of 1/8.               
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].FRAC_EN[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x102024	0x24	RW	[11]	[1]	None	
                            Enable fractional divider circuitry for CLKOUT0.
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].FRAC_WF_R[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x102024	0x24	RW	[10]	[1]	None	
                            Adjusts CLKOUT0 rising edge for improved duty cycle accuracy
                            when using fractional counter.
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].MX[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x102024	0x24	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].EDGE[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x102024	0x24	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].NO_COUNT[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x102024	0x24	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].DELAY_TIME[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x102024	0x24	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].MX[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x10202c	0x2c	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].EDGE[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x10202c	0x2c	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].NO_COUNT[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x10202c	0x2c	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].DELAY_TIME[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x10202c	0x2c	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].MX[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x102034	0x34	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].EDGE[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x102034	0x34	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].NO_COUNT[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x102034	0x34	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].DELAY_TIME[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x102034	0x34	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].MX[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x10203c	0x3c	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].EDGE[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x10203c	0x3c	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].NO_COUNT[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x10203c	0x3c	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].DELAY_TIME[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x10203c	0x3c	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].MX[4]	<class 'pyrogue._Variable.RemoteVariable'>	0x102044	0x44	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].EDGE[4]	<class 'pyrogue._Variable.RemoteVariable'>	0x102044	0x44	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].NO_COUNT[4]	<class 'pyrogue._Variable.RemoteVariable'>	0x102044	0x44	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].DELAY_TIME[4]	<class 'pyrogue._Variable.RemoteVariable'>	0x102044	0x44	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].PHASE_MUX_F_CLKOUT[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x10201c	0x1c	RW	[11]	[3]	None	
                            CLKOUT0 data required when using fractional
                            counter. Chooses an initial phase offset for the
                            falling edge of the clock output. The resolution is
                            equal to 1/8 VCO period. Not available in UltraScale
                            PLLE3 and UltraScale+ PLLE4.             
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].FRAC_WF_F_CLKOUT[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x10201c	0x1c	RW	[10]	[1]	None	
                            Adjusts CLKOUT0 falling edge for improved duty
                            cycle accuracy when using fractional counter.            
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].MX[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x10201c	0x1c	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].EDGE[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x10201c	0x1c	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].NO_COUNT[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x10201c	0x1c	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].DELAY_TIME[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x10201c	0x1c	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].PHASE_MUX_F_CLKOUT_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x10204c	0x4c	RW	[11]	[3]	None	
                            CLKFBOUT data required when using fractional
                            counter. Chooses an initial phase offset for the
                            falling edge of the clock output. The resolution is
                            equal to 1/8 VCO period. Not available in UltraScale
                            PLLE3 and UltraScale+ PLLE4.             
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].FRAC_WF_F_CLKOUT_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x10204c	0x4c	RW	[10]	[1]	None	
                            Adjusts CLKFBOUT falling edge for improved duty
                            cycle accuracy when using fractional counter.            
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].MX[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x10204c	0x4c	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].EDGE[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x10204c	0x4c	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].NO_COUNT[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x10204c	0x4c	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].DELAY_TIME[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x10204c	0x4c	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].FRAC_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x102054	0x54	RW	[12]	[3]	None	
                    Fractional divide counter setting for CLKFBOUT. Equivalent to
                    additional divide of 1/8.               
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].FRAC_EN_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x102054	0x54	RW	[11]	[1]	None	
                    Enable fractional divider circuitry for CLKFBOUT.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].FRAC_WF_R_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x102054	0x54	RW	[10]	[1]	None	
                    Adjusts CLKFBOUT rising edge for improved duty cycle accuracy
                    when using fractional counter.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].MX_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x102054	0x54	WO	[8]	[2]	None	
                Must be set to 2'b00.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].EDGE_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x102054	0x54	RW	[7]	[1]	None	
                Chooses the edge that the High Time counter transitions on.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].NO_COUNT_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x102054	0x54	RW	[6]	[1]	None	
                Bypasses the High and Low Time counters.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].DELAY_TIME_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x102054	0x54	RW	[0]	[6]	None	
                Phase offset with a resolution equal to the VCO period.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].EDGE_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x102058	0x58	RW	[13]	[1]	None	
                Chooses the edge that the High Time counter transitions on.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].NO_COUNT_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x102058	0x58	RW	[12]	[1]	None	
                Bypasses the High and Low Time counters.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].HIGH_TIME_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x102058	0x58	RW	[6]	[6]	None	
                Sets the amount of time in VCO cycles that the clock output
                remains High.                  
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].LOW_TIME_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x102058	0x58	RW	[0]	[6]	None	
                Sets the amount of time in VCO cycles that the clock output
                remains Low.                  
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].LockReg[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x102060	0x60	RW	[0]	[16]	None	
                Three additional LOCK configuration registers must also be updated based on how the MMCM
                is programmed. These values are automatically setup by the reference design.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].LockReg[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x102064	0x64	RW	[0]	[16]	None	
                Three additional LOCK configuration registers must also be updated based on how the MMCM
                is programmed. These values are automatically setup by the reference design.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].LockReg[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x102068	0x68	RW	[0]	[16]	None	
                Three additional LOCK configuration registers must also be updated based on how the MMCM
                is programmed. These values are automatically setup by the reference design.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].FiltReg[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x102138	0x138	RW	[0]	[16]	None	
                This bit is pulled from the lookup table provided in the reference design.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].FiltReg[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x10213c	0x13c	RW	[0]	[16]	None	
                This bit is pulled from the lookup table provided in the reference design.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[1].POWER	<class 'pyrogue._Variable.RemoteVariable'>	0x1020a0	0xa0	WO	[0]	[16]	None	
                These bits must all be set High when performing DRP.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].PHASE_MUX[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x103020	0x20	RW	[13]	[3]	None	
                        Chooses an initial phase offset for the clock output, the
                        resolution is equal to 1/8 VCO period. Not available in
                        UltraScale PLLE3 and UltraScale+ PLLE4.                    
                        
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].HIGH_TIME[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x103020	0x20	RW	[6]	[6]	None	
                    Sets the amount of time in VCO cycles that the clock output
                    remains High.                  
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].LOW_TIME[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x103020	0x20	RW	[0]	[6]	None	
                    Sets the amount of time in VCO cycles that the clock output
